path	bytes	lines	class	audit_status	flags
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.wasm.min.js	50139	8	generated:node_modules	generated_or_vendor_ignore_for_dead_code	fallback
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.wasm.min.js.map	319237	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.wasm.min.mjs	50069	7	generated:node_modules	generated_or_vendor_ignore_for_dead_code	fallback
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.wasm.min.mjs.map	319202	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.wasm.mjs	571170	3662	generated:node_modules	generated_or_vendor_ignore_for_dead_code	fallback
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgl.js	3418094	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgl.min.js	454554	1827	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgl.min.js.map	1818052	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgl.min.mjs	454415	1826	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgl.min.mjs.map	1817719	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgl.mjs	3368010	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgpu.bundle.min.mjs	112901	10	generated:node_modules	generated_or_vendor_ignore_for_dead_code	fallback
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgpu.bundle.min.mjs.map	502001	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgpu.js	687643	4470	generated:node_modules	generated_or_vendor_ignore_for_dead_code	fallback
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgpu.min.js	67240	9	generated:node_modules	generated_or_vendor_ignore_for_dead_code	fallback
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgpu.min.js.map	378485	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgpu.min.mjs	67172	8	generated:node_modules	generated_or_vendor_ignore_for_dead_code	fallback
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgpu.min.mjs.map	378456	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/dist/ort.webgpu.mjs	677875	4465	generated:node_modules	generated_or_vendor_ignore_for_dead_code	fallback
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/docs/webgl-operators.md	36521	210	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/docs/webgpu-operators.md	5620	118	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/docs/webnn-operators.md	9861	126	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/backend-onnxjs.ts	1351	34	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/backend-wasm.ts	3855	96	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/build-def.d.ts	3390	104	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/index.ts	1885	48	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/attribute-with-cache-key.js	732	22	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/attribute-with-cache-key.js.map	648	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/attribute-with-cache-key.ts	774	27	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/attribute.js	9837	270	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/attribute.js.map	7946	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/attribute.ts	9680	275	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backend.js	2029	66	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backend.js.map	1618	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backend.ts	4127	149	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/backend-webgl.js	2867	83	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/backend-webgl.js.map	2125	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/backend-webgl.ts	2839	97	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-array-lib.ts	1934	74	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-coordinate-lib.js	47505	1248	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-coordinate-lib.js.map	33425	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-coordinate-lib.ts	49390	1404	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-definitions.js	3734	109	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-definitions.js.map	2660	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-definitions.ts	3937	138	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-encoding-lib.js	3499	102	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-encoding-lib.js.map	1417	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-encoding-lib.ts	3500	99	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-fragcolor-lib.js	1458	50	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-fragcolor-lib.js.map	754	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-fragcolor-lib.ts	1366	47	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-function-inliner.js	1988	57	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-function-inliner.js.map	2081	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-function-inliner.ts	1911	53	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-preprocessor.js	4465	117	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-preprocessor.js.map	3798	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-preprocessor.ts	4644	135	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-registered-libs.js	856	19	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-registered-libs.js.map	374	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-registered-libs.ts	693	18	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-shape-utils-lib.js	5898	175	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-shape-utils-lib.js.map	5214	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-shape-utils-lib.ts	6074	168	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-source.js	2325	97	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-source.js.map	1200	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-source.ts	2304	103	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-vec-lib.js	3261	114	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-vec-lib.js.map	2498	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/glsl-vec-lib.ts	3339	113	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/inference-handler.js	13182	309	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/inference-handler.js.map	11039	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/inference-handler.ts	14162	357	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/op-resolve-rules.js	8347	178	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/op-resolve-rules.js.map	5727	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/op-resolve-rules.ts	7087	143	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/batch-normalization.js	3832	101	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/batch-normalization.js.map	3367	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/batch-normalization.ts	4151	123	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/binary-op.js	9951	326	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/binary-op.js.map	7689	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/binary-op.ts	9842	323	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/cast.js	807	22	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/cast.js.map	763	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/cast.ts	1013	30	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/concat-packed.js	5280	129	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/concat-packed.js.map	4780	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/concat-packed.ts	5395	150	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/concat.js	6701	159	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/concat.js.map	5529	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/concat.ts	7310	195	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-grouped.js	3751	91	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-grouped.js.map	2482	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-grouped.ts	3762	99	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-pack.js	2433	63	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-pack.js.map	2251	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-pack.ts	2343	58	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-transpose.js	10272	244	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-transpose.js.map	8803	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv-transpose.ts	11412	308	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv.js	8032	181	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv.js.map	7650	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/conv.ts	8907	218	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/depth-to-space.js	2798	73	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/depth-to-space.js.map	2707	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/depth-to-space.ts	3098	92	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/dot-product.js	3346	74	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/dot-product.js.map	2590	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/dot-product.ts	3472	91	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/flatten.js	1173	31	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/flatten.js.map	1135	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/flatten.ts	1333	42	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/fuse-utils.js	1616	39	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/fuse-utils.js.map	1195	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/fuse-utils.ts	1650	48	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/gather.js	3758	93	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/gather.js.map	3429	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/gather.ts	4192	116	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/gemm.js	4871	126	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/gemm.js.map	4950	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/gemm.ts	5415	153	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/im2col-pack.js	3174	83	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/im2col-pack.js.map	2339	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/im2col-pack.ts	3302	101	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/im2col.js	3244	84	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/im2col.js.map	1900	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/im2col.ts	3433	107	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/image-scaler.js	2989	73	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/image-scaler.js.map	2852	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/image-scaler.ts	3523	99	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/instance-normalization.js	5565	149	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/instance-normalization.js.map	4087	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/instance-normalization.ts	5824	172	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/lrn.js	2956	77	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/lrn.js.map	2484	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/lrn.ts	3297	95	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/matmul-pack.js	6258	144	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/matmul-pack.js.map	5423	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/matmul-pack.ts	6452	176	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/matmul.js	5307	140	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/matmul.js.map	4545	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/matmul.ts	5646	162	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pack.js	3843	126	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pack.js.map	3366	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pack.ts	3929	140	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/packing-utils.js	1088	34	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/packing-utils.js.map	562	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/packing-utils.ts	840	31	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pad.js	6301	176	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pad.js.map	5774	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pad.ts	7076	236	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pool.js	12506	377	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pool.js.map	10475	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/pool.ts	13539	433	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/reduce.js	5958	150	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/reduce.js.map	5734	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/reduce.ts	7122	208	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/reshape-packed.js	5522	152	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
demo/video-chat/frontend-vue/node_modules/onnxruntime-web/lib/onnxjs/backends/webgl/ops/reshape-packed.js.map	4033	0	generated:node_modules	generated_or_vendor_ignore_for_dead_code	
